@relation spk2m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,HL-,LH-,U,H*,LL-,L*,HH-}

@data
5,11,TO,17,OBJ,?,?,T1,?,?,3,A,3,76,78,80,117,128,11,0.061,0.061,U
6,11,VB,19,IM,?,?,T1,?,?,3,A,35,47,70,82,112,138,26,0.519,0.519,L*+H
7,11,PRP,23,SBJ,?,?,R1,T1,?,3,A,6,59,62,65,111,111,0,0.098,0.098,U
8,11,DT,25,NMOD,?,?,R1,R1,?,3,B,22,57,73,79,100,111,11,0.172,0.172,U
9,11,NN,23,PRD,?,?,R1,R1,?,3,B,40,40,59,80,36,87,51,0.339,0.679,L*
10,11,PRP,29,SBJ,?,?,SP1,T1,?,3,B,9,56,61,66,94,107,12,0.092,0.092,U
11,11,VBZ,6,OBJ,?,?,SP1,R1,?,3,Z,14,55,63,70,36,83,47,0.323,0.323,LL-
1,11,IN,14,ADV,?,?,SP1,?,?,3,A,28,52,67,80,106,118,12,0.366,0.366,S
2,11,DT,1,PMOD,?,?,SP1,?,?,3,A,12,69,75,80,78,117,39,0.178,0.178,H*
3,11,PRP,5,SBJ,?,?,SP2,T1,?,3,B,3,65,67,68,76,79,3,0.066,0.066,U
4,11,VBZ,0,ROOT,?,?,SP2,R1,?,3,B,37,36,50,73,75,81,6,0.962,0.962,LL-
5,11,RB,9,ADV,?,?,R1,T1,?,3,Z,37,42,72,79,112,122,10,0.117,0.234,H*
6,11,TO,5,PRP,?,?,R1,T1,?,3,Z,1,78,78,79,105,112,7,0.044,0.044,U
7,11,VB,9,IM,?,?,R1,T1,?,3,Z,23,58,73,80,100,108,8,0.203,0.203,S
8,11,NN,10,OBJ,?,?,R1,T1,?,3,Z,51,33,66,84,79,111,32,0.488,0.488,H*
9,11,PRP,14,SBJ,?,?,R1,R1,T1,3,Z,39,37,64,76,98,100,2,0.165,0.165,U
10,11,VBP,5,OBJ,?,?,R1,R1,R1,3,Z,11,66,73,78,85,99,14,0.175,0.175,S
11,11,NN,14,OBJ,?,?,R1,R1,R1,3,Z,24,52,65,75,76,95,19,0.177,0.531,LL-
1,18,NNP,4,NAME,?,?,SP1,T1,?,3,A,35,47,70,82,130,153,23,0.205,0.411,L*+H
2,18,CC,4,NAME,?,?,SP1,T1,?,3,A,4,74,77,78,114,130,16,0.062,0.062,U
3,18,NNP,4,NAME,?,?,SP1,T1,?,3,A,13,65,72,78,110,124,14,0.154,0.461,S
4,18,NNS,6,SBJ,?,?,SP1,T1,?,3,A,17,64,74,80,101,117,16,0.12,0.361,S
5,18,NNP,4,POSTHON,?,?,SP1,T1,?,3,A,43,35,61,78,95,117,21,0.093,0.467,HL-
6,18,VBD,0,ROOT,?,?,SP1,R1,?,3,A,40,39,62,79,106,114,8,0.299,0.299,S
7,18,PRP,8,SBJ,?,?,T1,?,?,3,B,6,70,73,76,48,106,58,0.069,0.069,U
8,18,VBD,6,OBJ,?,?,R1,?,?,3,Z,35,43,69,78,92,128,36,0.135,0.405,S
9,18,CD,10,NMOD,?,?,R1,?,?,3,Z,24,55,68,79,133,153,20,0.218,0.218,H*
10,18,NNS,8,OBJ,?,?,R1,?,?,3,Z,25,56,72,82,104,137,33,0.243,0.486,S
11,18,VBG,10,APPO,?,?,R1,?,?,3,Z,25,55,73,79,95,130,35,0.164,0.492,S
12,18,CD,12,DEP,?,?,R1,?,?,3,Z,17,61,72,78,101,132,30,0.218,0.436,H*
13,18,CD,12,DEP,?,?,R1,?,?,3,Z,7,72,77,79,100,108,8,0.174,0.349,S
14,18,$,11,OBJ,?,?,R1,?,?,3,Z,40,42,70,82,91,103,12,0.224,0.448,S
15,18,TO,11,OPRD,?,?,R1,?,?,3,Z,13,54,63,67,85,114,28,0.131,0.131,U
16,18,VB,15,IM,?,?,R1,?,?,3,Z,17,63,75,81,91,113,22,0.199,0.199,S
17,18,NN,20,NMOD,?,?,R1,?,?,3,Z,30,52,72,81,90,112,22,0.197,0.591,H*
18,18,NNS,16,OBJ,?,?,R1,?,?,3,Z,20,54,67,75,40,94,54,0.151,0.604,LL-
1,11,NNS,2,NAME,?,?,SP1,T1,?,3,A,34,46,65,80,109,148,38,0.219,0.657,H*
2,11,NNP,3,SBJ,?,?,SP1,T1,?,3,A,39,41,68,80,86,125,39,0.19,0.569,S
3,11,VBD,0,ROOT,?,?,SP1,R1,?,3,A,25,53,66,78,89,100,11,0.224,0.224,S
4,11,NN,7,NMOD,?,?,T1,?,?,3,B,28,54,71,82,113,125,11,0.119,0.597,L*
5,11,NN,10,SBJ,?,?,T1,?,?,3,B,34,49,69,83,90,111,21,0.241,0.482,H*
6,11,IN,7,TMP,?,?,T1,?,?,3,B,2,71,73,73,92,93,2,0.077,0.077,U
7,11,NNP,8,PMOD,?,?,T1,?,?,3,B,41,39,61,80,93,131,37,0.334,0.668,S
8,11,VBD,3,OBJ,?,?,R1,?,?,3,Z,35,45,69,80,103,110,7,0.345,0.345,LL-
9,11,CD,12,NMOD,?,?,R1,?,?,3,Z,50,31,58,81,87,227,141,0.327,1.308,L*
10,11,IN,10,TMP,?,?,R1,?,?,3,Z,38,40,67,77,87,102,15,0.378,0.378,U
11,11,NNP,13,PMOD,?,?,R1,?,?,3,Z,28,46,65,74,42,94,52,0.204,0.408,LL-
1,17,DT,9,DEP,?,?,T1,?,?,2,A,26,55,72,81,51,142,91,0.214,0.214,U
2,17,NNP,3,NMOD,?,?,T1,?,?,2,A,16,64,74,80,92,144,51,0.105,0.315,L*+H
3,17,NNS,9,SBJ,?,?,T1,?,?,2,A,33,47,73,80,134,148,14,0.149,0.298,S
4,17,NNP,3,POSTHON,?,?,T1,?,?,2,A,42,36,56,78,146,153,7,0.128,0.513,S
5,17,CC,3,COORD,?,?,T1,?,?,2,A,16,58,70,74,92,97,4,0.199,0.199,U
6,17,NNP,7,NAME,?,?,T1,?,?,2,A,25,54,73,80,118,125,7,0.183,0.183,L*+H
7,17,NNP,5,CONJ,?,?,T1,?,?,2,A,30,48,72,78,123,132,9,0.16,0.319,S
8,17,NNP,7,POSTHON,?,?,T1,?,?,2,A,44,34,55,78,137,148,11,0.183,0.549,LH-
9,17,VBP,0,ROOT,?,?,R1,?,?,2,Z,35,41,65,77,107,112,5,0.136,0.136,S
10,17,VBN,9,VC,?,?,R1,?,?,2,Z,8,70,75,78,99,109,10,0.178,0.178,U
11,17,VBG,10,VC,?,?,R1,?,?,2,Z,16,64,75,81,99,126,26,0.173,0.345,H*
12,17,TO,11,OPRD,?,?,R1,?,?,2,Z,6,72,76,78,92,111,19,0.12,0.12,U
13,17,VB,12,IM,?,?,R1,?,?,2,Z,24,53,70,77,92,104,13,0.147,0.293,S
14,17,CD,15,NMOD,?,?,R1,?,?,2,Z,25,51,67,76,105,140,35,0.137,0.549,H*
15,17,NNS,13,OBJ,?,?,R1,?,?,2,Z,28,50,64,78,107,112,5,0.502,0.502,S
16,17,IN,16,NMOD,?,?,R1,?,?,2,Z,10,65,72,75,96,104,8,0.115,0.115,U
17,17,NNP,17,PMOD,?,?,R1,?,?,2,Z,38,40,65,78,76,98,22,0.281,0.562,HL-
1,9,DT,2,NMOD,?,?,T1,?,?,4,A,14,64,75,78,112,139,27,0.101,0.203,L*+H
2,9,NNS,4,SBJ,?,?,T1,?,?,4,A,29,52,71,81,100,139,39,0.164,0.491,S
3,9,RB,4,ADV,?,?,R1,?,?,4,B,15,65,74,80,102,130,28,0.114,0.343,L*
4,9,VBP,0,ROOT,?,?,R1,?,?,4,B,21,56,70,77,91,103,11,0.197,0.393,LL-
5,9,DT,7,NMOD,P2,yes,R1,T1,?,4,C,10,65,70,75,85,99,14,0.123,0.123,U
6,9,NN,7,NMOD,P2,yes,R1,T1,?,4,C,11,69,75,80,94,117,23,0.123,0.245,H*
7,9,NN,8,SBJ,P2,yes,R1,T1,?,4,C,6,72,76,78,87,94,7,0.173,0.173,S
8,9,VBZ,4,OBJ,P2,yes,R1,R1,?,4,Z,12,63,68,75,83,87,4,0.11,0.11,U
9,9,JJ,8,PRD,P2,yes,R1,R1,?,4,Z,22,51,66,74,35,95,59,0.143,0.429,LL-
1,12,PDT,3,NMOD,?,?,T1,?,?,2,A,33,44,64,78,135,142,6,0.296,0.296,S
2,12,DT,3,NMOD,?,?,T1,?,?,2,A,9,65,70,74,130,140,10,0.063,0.063,U
3,12,NN,4,SBJ,?,?,T1,?,?,2,A,33,46,69,79,89,131,43,0.192,0.575,HL-
4,12,MD,0,ROOT,?,?,R1,?,?,2,Z,18,60,71,78,106,109,3,0.126,0.126,U
5,12,VB,4,VC,?,?,R1,?,?,2,Z,3,76,77,78,109,116,7,0.114,0.114,S
6,12,NNP,8,NMOD,?,?,R1,?,?,2,Z,24,57,73,81,95,116,21,0.228,0.457,H*
7,12,NNS,5,OBJ,?,?,R1,?,?,2,Z,32,45,62,77,114,121,7,0.378,0.378,S
8,12,IN,8,NMOD,?,?,R1,?,?,2,Z,28,48,66,76,96,115,19,0.126,0.126,U
9,12,VBG,9,PMOD,?,?,R1,?,?,2,Z,14,62,73,76,92,103,11,0.118,0.354,S
10,12,JJ,16,DEP,?,?,R1,?,?,2,Z,42,35,66,77,107,212,105,0.193,0.771,LH-
11,12,CC,11,COORD,?,?,R1,?,?,2,Z,23,50,67,73,81,112,32,0.185,0.185,U
12,12,VBN,12,CONJ,?,?,R1,?,?,2,Z,33,45,68,79,75,109,34,0.223,0.67,LL-
1,13,NNP,2,SBJ,P2,no,T1,?,?,4,A,20,63,78,83,113,133,21,0.216,0.216,H*
2,13,MD,0,ROOT,P2,no,R1,?,?,4,B,4,76,78,80,102,131,29,0.161,0.161,U
3,13,VB,2,VC,P2,no,R1,?,?,4,B,4,72,74,76,98,102,4,0.106,0.106,S
4,13,CD,5,NMOD,P2,no,R1,?,?,4,B,25,52,67,77,98,131,33,0.182,0.729,H*
5,13,IN,5,NMOD,P2,no,R1,?,?,4,B,12,61,70,73,93,99,7,0.137,0.137,U
6,13,DT,8,NMOD,P2,no,R1,?,?,4,B,2,73,74,75,92,97,5,0.078,0.078,U
7,13,NN,6,PMOD,P2,no,R1,?,?,4,B,41,35,58,76,42,110,68,0.39,0.78,LL-
8,13,IN,3,ADV,P3,?,SP1,?,?,4,B,8,66,71,74,97,101,4,0.102,0.102,U
9,13,NNP,12,NAME,P3,?,T1,?,?,4,C,21,61,76,82,105,134,29,0.17,0.34,H*
10,13,NNP,13,SBJ,P3,?,T1,?,?,4,C,43,38,66,81,104,127,23,0.269,0.538,S
11,13,VBG,10,PMOD,P3,?,R1,?,?,4,Z,29,48,69,77,99,115,16,0.125,0.251,L*
12,13,DT,15,NMOD,P3,?,R1,?,?,4,Z,3,73,74,76,90,99,10,0.055,0.055,U
13,13,NN,13,OBJ,P3,?,R1,?,?,4,Z,17,57,68,74,85,90,5,0.318,0.318,LL-
1,16,DT,8,NMOD,?,?,T1,?,?,3,A,15,56,65,71,101,108,8,0.108,0.108,U
2,16,JJ,8,NMOD,?,?,T1,?,?,3,A,29,54,76,83,104,157,53,0.145,0.723,H*
3,16,NNP,8,TITLE,?,?,T1,?,?,3,A,22,55,68,78,103,118,15,0.158,0.317,S
4,16,NNP,18,SBJ,?,?,T1,?,?,3,A,31,43,58,75,125,139,14,0.571,0.571,LH-
5,16,WP,11,SBJ,P2,yes,T1,T1,?,3,B,15,55,65,70,99,109,10,0.108,0.108,U
6,16,VBZ,8,NMOD,P2,yes,T1,R1,?,3,C,9,66,72,75,89,101,12,0.125,0.125,U
7,16,DT,13,NMOD,P2,yes,T1,R1,?,3,C,6,67,71,74,89,101,12,0.096,0.096,U
8,16,NN,11,OBJ,P2,yes,T1,R1,?,3,C,15,64,74,79,106,118,12,0.164,0.329,H*
9,16,IN,13,LOC,P2,yes,T1,R1,?,3,C,17,58,68,75,93,106,13,0.136,0.136,U
10,16,NN,16,NMOD,P2,yes,T1,R1,?,3,C,24,55,68,79,108,113,5,0.164,0.329,H*
11,16,NN,14,PMOD,P2,yes,T1,R1,?,3,C,37,37,60,73,80,97,17,0.225,0.675,LH-
12,16,VBZ,0,ROOT,?,?,R1,?,?,3,Z,27,49,65,76,99,114,15,0.233,0.465,H*
13,16,NNP,21,NAME,?,?,R1,?,?,3,Z,28,54,75,82,110,123,13,0.15,0.301,S
14,16,NNP,21,NAME,?,?,R1,?,?,3,Z,7,69,74,76,100,114,14,0.204,0.204,S
15,16,NNP,23,NMOD,?,?,R1,?,?,3,Z,41,37,63,79,98,123,25,0.257,0.771,LL-
16,16,CD,18,OBJ,?,?,R1,?,?,3,Z,34,40,63,75,43,104,61,0.2,0.6,LL-
1,14,NNP,2,TITLE,?,?,T1,?,?,3,A,17,57,67,74,109,120,10,0.137,0.273,L*
2,14,NNP,8,SBJ,?,?,T1,?,?,3,A,39,38,59,77,122,139,17,0.51,0.51,S
3,14,DT,5,NMOD,?,?,SP1,T1,?,3,B,34,46,72,80,93,103,10,0.333,0.333,U
4,14,NN,6,SBJ,?,?,SP1,T1,?,3,B,15,59,69,74,86,110,24,0.107,0.322,S
5,14,VBD,2,NMOD,?,?,SP1,R1,?,3,B,43,33,56,77,85,127,42,0.741,0.741,LL-
6,14,MD,0,ROOT,?,?,R1,?,?,3,Z,36,40,66,76,101,106,5,0.159,0.159,U
7,14,VB,8,VC,?,?,R1,?,?,3,Z,18,60,74,78,99,121,22,0.141,0.281,S
8,14,DT,11,NMOD,?,?,R1,?,?,3,Z,1,75,76,76,101,108,7,0.069,0.069,U
9,14,NN,9,OBJ,?,?,R1,?,?,3,Z,22,60,72,82,101,112,11,0.265,0.265,L*+H
10,14,IN,11,NMOD,?,?,R1,?,?,3,Z,5,65,68,70,93,105,13,0.069,0.069,U
11,14,DT,16,NMOD,?,?,R1,?,?,3,Z,24,50,67,74,91,94,4,0.081,0.081,U
12,14,JJ,16,NMOD,?,?,R1,?,?,3,Z,25,55,71,79,93,110,17,0.161,0.322,L*
13,14,NN,16,NMOD,?,?,R1,?,?,3,Z,23,54,68,77,39,93,55,0.136,0.407,S
14,14,NN,12,PMOD,?,?,R1,?,?,3,Z,19,50,62,69,36,81,45,0.343,0.343,LL-
1,12,DT,2,NMOD,?,?,T1,?,?,3,A,11,66,72,77,109,111,2,0.11,0.11,U
2,12,NNS,4,SBJ,?,?,T1,?,?,3,A,31,48,70,79,109,147,38,0.445,0.445,L*+H
3,12,RB,4,ADV,?,?,R1,?,?,3,B,16,65,73,81,115,137,22,0.122,0.244,S
4,12,VBD,15,OBJ,?,?,R1,?,?,3,B,35,47,68,82,91,130,38,0.38,0.38,S
5,12,NN,6,NMOD,?,?,R1,?,?,3,B,15,68,78,83,96,114,18,0.143,0.286,H*
6,12,NN,4,OBJ,?,?,R1,?,?,3,B,31,46,64,77,86,106,20,0.156,0.468,S
7,12,IN,6,NMOD,?,?,R1,?,?,3,B,30,46,69,76,101,105,4,0.1,0.1,U
8,12,JJ,12,NMOD,?,?,R1,?,?,3,B,9,70,77,79,103,120,17,0.08,0.16,L*
9,12,NN,12,NMOD,?,?,R1,?,?,3,B,27,51,71,79,86,111,25,0.145,0.434,S
10,12,NNS,7,PMOD,?,?,R1,?,?,3,B,34,38,56,73,33,87,53,0.241,0.724,LL-
11,12,NNS,15,SBJ,?,?,SP1,T1,?,3,Z,25,52,68,77,80,99,20,0.17,0.34,L*
12,12,VBD,0,ROOT,?,?,SP1,R1,?,3,Z,28,45,63,73,79,79,0,0.286,0.286,LL-
1,14,DT,2,NMOD,?,?,T1,?,?,2,A,8,67,71,75,49,108,59,0.121,0.121,U
2,14,NN,7,SBJ,?,?,T1,?,?,2,A,22,63,76,85,113,146,32,0.164,0.328,L*+H
3,14,IN,2,NMOD,?,?,T1,?,?,2,A,6,64,67,70,92,113,21,0.05,0.05,U
4,14,JJ,5,NMOD,?,?,T1,?,?,2,A,26,54,71,81,93,144,51,0.243,0.243,S
5,14,NNS,3,PMOD,?,?,T1,?,?,2,A,32,46,67,78,97,125,28,0.181,0.542,S
6,14,JJ,5,APPO,?,?,T1,?,?,2,A,44,38,64,81,90,122,32,0.307,0.92,LH-
7,14,VBD,0,ROOT,?,?,R1,?,?,2,Z,28,51,72,79,88,101,12,0.307,0.307,S
8,14,CD,9,DEP,?,?,R1,?,?,2,Z,26,54,72,79,85,133,48,0.157,1.57,H*
9,14,CD,10,NMOD,?,?,R1,?,?,2,Z,8,73,76,81,92,109,17,0.15,0.3,S
10,14,NN,7,EXT,?,?,R1,?,?,2,Z,40,34,53,74,78,98,20,0.813,0.813,LH-
11,14,TO,7,DIR,?,?,R1,?,?,2,Z,15,56,66,71,109,115,7,0.136,0.136,U
12,14,CD,14,DEP,?,?,R1,?,?,2,Z,29,51,72,81,31,125,94,0.124,1.363,H*
13,14,CD,15,NMOD,?,?,R1,?,?,2,Z,14,60,70,74,41,104,63,0.175,0.35,S
14,14,NN,12,PMOD,?,?,R1,?,?,2,Z,17,52,64,69,38,79,41,0.331,0.331,LL-
1,7,DT,2,NMOD,?,?,R1,?,?,1,U,21,59,74,80,110,140,30,0.174,0.174,L*+H
2,7,NN,3,SBJ,?,?,R1,?,?,1,U,5,75,78,80,132,147,14,0.124,0.124,S
3,7,VBZ,0,ROOT,?,?,R1,?,?,1,U,17,63,72,80,121,132,11,0.227,0.227,S
4,7,NN,3,OBJ,?,?,R1,?,?,1,U,27,55,70,82,87,89,3,0.319,0.319,L*
5,7,IN,3,ADV,?,?,R1,?,?,1,U,2,72,73,74,87,87,1,0.097,0.097,S
6,7,PRP$,7,NMOD,?,?,R1,?,?,1,U,8,65,70,73,81,87,6,0.139,0.139,U
7,7,NNS,5,PMOD,?,?,R1,?,?,1,U,30,45,59,76,0,0,0,0.429,0.429,LL-
