@relation spk4m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,LL-,HL-,U,H*,L*,LH-,HH-}

@data
5,18,DT,10,NMOD,?,?,T1,?,?,2,B,10,60,65,70,107,110,3,0.095,0.095,U
6,18,NN,10,NMOD,?,?,T1,?,?,2,B,17,60,72,77,136,147,11,0.316,0.316,H*
7,18,NNS,11,SBJ,?,?,T1,?,?,2,B,26,53,69,79,103,141,38,0.155,0.464,S
8,18,VBD,0,ROOT,?,?,R1-2,?,?,2,Z,25,52,68,78,115,127,12,0.19,0.19,S
9,18,RP,11,PRT,?,?,R1-2,?,?,2,Z,23,55,72,79,120,125,5,0.121,0.121,S
10,18,DT,14,NMOD,?,?,R1-2,?,?,2,Z,20,53,64,73,120,128,8,0.127,0.127,U
11,18,NNS,11,OBJ,?,?,R1-2,?,?,2,Z,24,55,69,79,99,124,25,0.25,0.501,L*+H
12,18,IN,14,NMOD,?,?,R1-2,?,?,2,Z,19,51,61,70,97,101,4,0.121,0.121,U
13,18,DT,17,NMOD,?,?,R1-2,?,?,2,Z,18,52,62,70,94,114,20,0.274,0.274,U
14,18,NN,15,PMOD,?,?,R1-2,?,?,2,Z,33,45,63,77,85,289,203,0.48,0.48,HL-
15,18,VBG,11,ADV,?,?,R1-2,?,?,2,Z,23,52,67,75,100,114,14,0.182,0.364,L*+H
16,18,PRP,19,OBJ,?,?,R1-2,?,?,2,Z,13,60,67,72,32,112,80,0.127,0.127,U
17,18,JJ,19,OPRD,?,?,R1-2,?,?,2,Z,10,62,70,72,92,97,5,0.279,0.279,S
18,18,JJ,19,ADV,?,?,R1-2,?,?,2,Z,25,48,66,73,61,73,12,0.27,0.54,LL-
1,14,PRP,2,SBJ,?,?,T1,?,?,4,A,19,55,68,75,112,114,2,0.121,0.121,U
2,14,VB,0,ROOT,?,?,R1,?,?,4,B,9,71,76,80,128,137,10,0.29,0.29,S
3,14,DT,4,NMOD,?,?,R1,?,?,4,B,8,72,77,81,109,128,18,0.098,0.098,U
4,14,NN,2,OBJ,?,?,R1,?,?,4,B,10,71,78,82,109,141,33,0.294,0.294,H*
5,14,IN,4,NMOD,?,?,R1,?,?,4,B,8,67,70,75,123,139,16,0.098,0.098,U
6,14,JJ,9,NMOD,?,?,R1,?,?,4,B,30,50,72,80,109,226,117,0.248,0.743,L*+H
7,14,NNS,5,PMOD,?,?,R1,?,?,4,B,22,55,68,77,93,228,135,0.336,0.336,S
8,14,RB,2,MNR,?,?,R1,?,?,4,B,17,61,72,79,83,104,21,0.262,0.523,HL-
9,14,WDT,14,SBJ,P2,yes,R1,T1,?,4,C,10,62,67,71,96,97,2,0.182,0.182,U
10,14,RB,14,ADV,P2,yes,R1,R1,?,4,Z,21,57,71,79,115,128,14,0.243,0.243,H*
11,14,VB,2,COORD,P2,yes,R1,R1,?,4,Z,32,47,69,79,92,129,37,0.185,0.556,S
12,14,DT,19,NMOD,P2,yes,R1,R1,?,4,Z,18,54,68,72,95,98,3,0.117,0.117,U
13,14,JJ,19,NMOD,P2,yes,R1,R1,?,4,Z,20,53,69,74,76,98,22,0.23,0.691,L*
14,14,NNS,14,OBJ,P2,yes,R1,R1,?,4,Z,26,45,59,71,48,283,236,0.518,0.518,LL-
1,18,DT,3,NMOD,?,?,T1,?,?,2,A,17,52,65,70,96,106,10,0.11,0.11,U
2,18,JJ,3,NMOD,?,?,T1,?,?,2,A,19,62,75,81,96,173,77,0.269,0.269,L*+H
3,18,NN,10,SBJ,?,?,T1,?,?,2,A,12,68,75,80,114,172,58,0.117,0.468,S
4,18,IN,3,NMOD,?,?,T1,?,?,2,A,11,64,70,75,96,114,18,0.135,0.135,U
5,18,DT,8,NMOD,?,?,T1,?,?,2,A,3,69,71,72,102,111,9,0.105,0.105,U
6,18,NNP,8,NMOD,?,?,T1,?,?,2,A,23,56,74,79,103,123,21,0.204,0.409,S
7,18,NN,8,NMOD,?,?,T1,?,?,2,A,27,52,68,78,111,136,25,0.329,0.329,H*
8,18,NN,4,PMOD,?,?,T1,?,?,2,A,24,55,68,79,93,111,18,0.284,0.284,S
9,18,RB,10,TMP,?,?,R1,?,?,2,Z,14,62,72,75,89,94,5,0.214,0.214,S
10,18,VBZ,0,ROOT,?,?,R1,?,?,2,Z,20,53,65,72,87,92,5,0.149,0.149,U
11,18,VBN,10,VC,?,?,R1,?,?,2,Z,25,51,69,77,96,109,13,0.274,0.274,S
12,18,IN,11,ADV,?,?,R1,?,?,2,Z,3,68,70,71,96,106,10,0.1,0.1,U
13,18,JJ,14,NMOD,?,?,R1,?,?,2,Z,19,62,72,81,91,129,38,0.189,0.379,H*
14,18,NNS,12,PMOD,?,?,R1,?,?,2,Z,23,49,66,72,81,107,25,0.458,0.458,S
15,18,VBN,14,APPO,?,?,R1,?,?,2,Z,25,48,65,73,98,111,13,0.167,0.334,S
16,18,IN,15,LGS,?,?,R1,?,?,2,Z,26,48,66,74,87,92,4,0.174,0.174,S
17,18,NN,18,NMOD,?,?,R1,?,?,2,Z,18,54,67,72,82,107,24,0.294,0.294,L*
18,18,NNS,16,PMOD,?,?,R1,?,?,2,Z,23,48,62,71,0,0,0,0.218,0.654,LL-
1,17,DT,3,NMOD,?,?,T1,?,?,2,A,6,66,70,72,0,0,0,0.064,0.064,U
2,17,JJ,3,NMOD,?,?,T1,?,?,2,A,20,60,76,80,146,170,24,0.132,0.395,H*
3,17,NN,4,SBJ,?,?,T1,?,?,2,A,25,54,69,78,102,156,54,0.224,0.448,S
4,17,VBZ,0,ROOT,?,?,R1,?,?,2,Z,2,65,66,67,0,0,0,0.101,0.101,U
5,17,RB,6,AMOD,?,?,R1,?,?,2,Z,10,63,69,73,114,120,6,0.125,0.251,S
6,17,JJ,4,PRD,?,?,R1,?,?,2,Z,28,52,69,80,99,135,36,0.136,0.545,H*
7,17,TO,4,PRP,?,?,R1,?,?,2,Z,16,58,66,73,101,115,15,0.144,0.144,U
8,17,VB,7,IM,?,?,R1,?,?,2,Z,24,52,67,76,95,102,7,0.141,0.283,S
9,17,TO,8,ADV,?,?,R1,?,?,2,Z,21,51,64,72,0,0,0,0.133,0.133,U
10,17,JJ,11,NMOD,?,?,R1,?,?,2,Z,14,61,70,76,88,105,18,0.115,0.23,S
11,17,NNS,9,PMOD,?,?,R1,?,?,2,Z,22,53,64,75,285,285,0,0.454,0.454,LL-
12,17,JJ,14,DEP,?,?,R1,?,?,2,Z,16,55,63,72,0,0,0,0.267,0.267,S
13,17,IN,11,NMOD,?,?,R1,?,?,2,Z,17,50,63,66,0,0,0,0.133,0.133,U
14,17,NN,14,PMOD,?,?,R1,?,?,2,Z,26,52,67,78,105,116,11,0.251,0.502,H*
15,17,NNS,15,COORD,?,?,R1,?,?,2,Z,27,48,64,75,85,111,26,0.449,0.897,L*
16,17,CC,17,COORD,?,?,R1,?,?,2,Z,11,58,67,69,83,92,9,0.144,0.144,U
17,17,NN,18,CONJ,?,?,R1,?,?,2,Z,20,52,63,73,83,85,2,0.499,0.499,LL-
1,13,NNP,2,TITLE,?,?,SP1,T1,?,3,A,23,55,72,78,106,147,41,0.179,0.359,S
2,13,NNP,3,SBJ,?,?,SP1,T1,?,3,A,11,66,73,77,105,151,47,0.272,0.545,H*
3,13,VBD,0,ROOT,?,?,SP1,R1,?,3,A,10,65,71,75,98,110,12,0.182,0.182,S
4,13,DT,6,NMOD,?,?,T1,?,?,3,B,9,63,68,73,97,118,21,0.147,0.147,S
5,13,JJ,6,NMOD,?,?,T1,?,?,3,B,27,49,68,76,104,137,33,0.148,0.443,L*+H
6,13,NN,7,SBJ,?,?,T1,?,?,3,B,23,53,69,75,85,140,55,0.16,0.8,HL-
7,13,VBZ,3,OBJ,?,?,R1,?,?,3,Z,18,60,71,77,131,134,2,0.305,0.305,L*+H
8,13,VB,7,VC,?,?,R1,?,?,3,Z,21,52,67,74,101,117,16,0.268,0.268,S
9,13,DT,11,NMOD,?,?,R1,?,?,3,Z,15,57,66,72,83,103,20,0.128,0.128,U
10,13,NN,9,OBJ,?,?,R1,?,?,3,Z,24,52,67,76,94,101,6,0.342,0.342,L*
11,13,IN,11,NMOD,?,?,R1,?,?,3,Z,7,61,65,68,81,88,7,0.107,0.107,U
12,13,DT,14,NMOD,?,?,R1,?,?,3,Z,25,48,66,73,81,81,0,0.21,0.21,U
13,13,NN,12,PMOD,?,?,R1,?,?,3,Z,21,48,60,69,61,293,232,0.389,0.389,LL-
1,12,PRP,2,SBJ,?,?,T1,?,?,2,A,22,59,73,81,122,126,4,0.095,0.095,U
2,12,VBD,0,ROOT,?,?,R1,T1,?,2,Z,17,62,71,80,122,155,33,0.198,0.395,S
3,12,DT,5,NMOD,?,?,R1,T1,?,2,Z,2,70,71,72,133,136,3,0.054,0.054,U
4,12,JJ,5,NMOD,?,?,R1,T1,?,2,Z,24,57,71,81,110,146,36,0.202,0.404,H*
5,12,NN,2,OBJ,?,?,R1,T1,?,2,Z,26,47,65,73,85,117,32,0.354,0.354,HL-
6,12,IN,2,ADV,?,?,R1,T1,?,2,Z,23,53,70,75,112,114,2,0.144,0.144,U
7,12,NN,9,NMOD,?,?,R1,T1,?,2,Z,18,60,70,79,101,151,50,0.161,0.482,H*
8,12,NN,7,PMOD,?,?,R1,T1,?,2,Z,15,58,68,74,87,101,15,0.273,0.819,LL-
9,12,TO,2,ADV,?,?,R1,R1,?,2,Z,7,64,68,71,0,0,0,0.066,0.066,U
10,12,DT,16,NMOD,?,?,R1,R1,?,2,Z,11,64,69,74,100,105,5,0.091,0.091,U
11,12,VBG,16,NMOD,?,?,R1,R1,?,2,Z,24,55,69,79,80,123,44,0.147,0.881,H*
12,12,NN,11,PMOD,?,?,R1,R1,?,2,Z,19,48,62,67,76,89,13,0.434,0.434,LL-
1,21,DT,2,NMOD,?,?,T1,?,?,4,A,23,57,72,80,116,148,33,0.269,0.269,L*+H
2,21,NNS,3,SBJ,?,?,T1,?,?,4,A,19,57,69,75,113,288,174,0.378,0.378,S
3,21,VBP,0,ROOT,?,?,R1,?,?,4,B,13,62,70,76,90,113,23,0.168,0.168,U
4,21,RB,3,TMP,?,?,R1,?,?,4,B,6,72,75,78,106,125,18,0.174,0.174,H*
5,21,VBN,3,VC,?,?,R1,?,?,4,B,22,55,71,77,109,126,17,0.147,0.44,S
6,21,IN,5,ADV,?,?,R1,?,?,4,B,10,60,66,70,108,113,5,0.107,0.213,S
7,21,DT,10,NMOD,?,?,R1,?,?,4,B,6,67,71,73,95,113,18,0.092,0.092,U
8,21,DT,10,NMOD,?,?,R1,?,?,4,B,23,52,65,75,94,123,29,0.311,0.311,H*
9,21,NN,10,NMOD,?,?,R1,?,?,4,B,33,42,69,75,101,119,18,0.275,0.549,S
10,21,NNS,6,PMOD,?,?,R1,?,?,4,B,33,43,63,76,87,210,122,0.635,0.635,LL-
11,21,WDT,13,SBJ,P2,yes,R1,T1,?,4,C,14,60,68,74,102,110,8,0.159,0.159,U
12,21,VBP,10,NMOD,P2,yes,R1,R1,?,4,Z,12,64,71,76,82,102,20,0.134,0.134,U
13,21,RB,13,TMP,P2,yes,R1,R1,?,4,Z,19,60,72,79,107,115,8,0.201,0.201,S
14,21,VBN,13,VC,P2,yes,R1,R1,?,4,Z,20,59,73,79,100,127,27,0.143,0.574,H*
15,21,CC,15,COORD,P2,yes,R1,R1,?,4,Z,10,61,67,71,99,99,0,0.128,0.128,U
16,21,VBN,16,CONJ,P2,yes,R1,R1,?,4,Z,22,54,71,75,98,102,5,0.162,0.324,S
17,21,TO,17,OPRD,P2,yes,R1,R1,?,4,Z,12,57,62,69,97,103,6,0.128,0.128,U
18,21,VB,18,IM,P2,yes,R1,R1,?,4,Z,19,56,69,75,89,275,185,0.229,0.458,H*
19,21,CC,19,COORD,P2,yes,R1,R1,?,4,Z,15,56,63,71,100,280,180,0.116,0.116,U
20,21,VB,20,CONJ,P2,yes,R1,R1,?,4,Z,14,56,65,70,81,276,195,0.204,0.409,S
21,21,NN,21,OBJ,P2,yes,R1,R1,?,4,Z,15,55,62,70,57,59,1,0.458,0.458,LL-
1,19,CD,2,NMOD,?,?,T1,?,?,2,A,22,58,74,80,125,154,29,0.211,0.211,L*+H
2,19,NN,9,SBJ,?,?,T1,?,?,2,A,31,51,68,81,95,178,83,0.267,0.534,S
3,19,VBN,2,APPO,?,?,T1,?,?,2,A,28,52,70,80,93,124,31,0.115,0.344,S
4,19,IN,3,LGS,?,?,T1,?,?,2,A,8,70,73,78,103,111,8,0.122,0.122,S
5,19,DT,4,PMOD,?,?,T1,?,?,2,A,4,72,74,76,119,135,16,0.227,0.227,H*
6,19,IN,5,NMOD,?,?,T1,?,?,2,A,9,63,68,72,102,119,17,0.095,0.095,U
7,19,DT,8,NMOD,?,?,T1,?,?,2,A,11,64,72,75,108,118,10,0.174,0.174,S
8,19,NNS,6,PMOD,?,?,T1,?,?,2,A,22,54,66,76,85,123,39,0.175,0.524,HL-
9,19,VBZ,0,ROOT,?,?,R1,?,?,2,Z,23,57,69,80,92,115,23,0.174,0.348,S
10,19,DT,12,NMOD,?,?,R1,?,?,2,Z,18,53,63,71,100,111,11,0.074,0.074,U
11,19,NN,12,NMOD,?,?,R1,?,?,2,Z,23,53,68,76,125,140,15,0.125,0.375,L*+H
12,19,NN,9,OBJ,?,?,R1,?,?,2,Z,27,52,71,80,103,133,30,0.377,0.377,S
13,19,VBN,12,APPO,?,?,R1,?,?,2,Z,24,52,69,76,108,125,17,0.202,0.405,S
14,19,TO,13,OPRD,?,?,R1,?,?,2,Z,13,59,68,73,117,127,10,0.1,0.1,U
15,19,VB,14,IM,?,?,R1,?,?,2,Z,32,46,65,78,101,126,25,0.312,0.312,S
16,19,RB,20,NMOD,?,?,R1,?,?,2,Z,13,64,75,77,115,132,16,0.151,0.301,L*+H
17,19,DT,18,NMOD,?,?,R1,?,?,2,Z,13,62,72,76,119,128,8,0.09,0.09,U
18,19,NN,20,NMOD,?,?,R1,?,?,2,Z,28,48,66,77,103,108,5,0.349,0.349,L*
19,19,NN,15,OBJ,?,?,R1,?,?,2,Z,29,48,63,77,76,82,6,0.239,0.478,LL-
1,13,EX,3,SBJ,?,?,R1,?,?,2,A,12,66,75,78,115,127,12,0.121,0.121,S
2,13,VBZ,16,OBJ,?,?,R1,?,?,2,A,7,71,74,78,127,151,25,0.089,0.089,U
3,13,DT,6,NMOD,?,?,R1,?,?,2,A,1,76,76,77,133,151,18,0.057,0.057,U
4,13,JJ,6,NMOD,?,?,R1,?,?,2,A,19,64,76,83,117,139,22,0.317,0.317,L*+H
5,13,NN,3,PRD,?,?,R1,?,?,2,A,17,62,73,79,127,146,19,0.179,0.358,S
6,13,IN,8,AMOD,?,?,R1,?,?,2,A,19,60,73,78,105,108,3,0.184,0.184,S
7,13,RB,3,LOC,?,?,R1,?,?,2,A,20,56,70,76,96,103,7,0.225,0.225,S
8,13,JJ,8,AMOD,?,?,R1,?,?,2,A,21,56,69,77,97,122,25,0.195,0.39,L*+H
9,13,IN,3,ADV,?,?,R1,?,?,2,A,17,55,64,72,96,102,5,0.162,0.162,U
10,13,JJ,12,NMOD,?,?,R1,?,?,2,A,17,61,70,77,84,105,21,0.154,0.308,S
11,13,NNS,10,PMOD,?,?,R1,?,?,2,A,21,53,64,74,79,97,18,0.561,0.561,HL-
12,13,PRP,16,SBJ,?,?,SP1,?,?,2,Z,13,54,62,67,0,0,0,0.121,0.121,U
13,13,VBD,0,ROOT,?,?,SP1,?,?,2,Z,16,53,62,68,271,297,26,0.317,0.317,LL-
1,18,RB,7,ADV,?,?,SP1,?,?,4,A,46,37,72,83,103,149,47,0.183,0.732,L*+H
2,18,PRP,4,SBJ,?,?,SP2,?,?,4,B,18,54,66,72,101,113,11,0.123,0.123,U
3,18,VBD,0,ROOT,?,?,SP2,?,?,4,B,20,55,68,75,88,271,183,0.38,0.38,LL-
4,18,PRP,7,SBJ,?,?,T1,?,?,4,C,16,56,64,72,111,273,162,0.073,0.073,U
5,18,VBZ,4,OBJ,?,?,R1,?,?,4,Z,15,60,68,74,110,123,14,0.162,0.162,U
6,18,VBG,7,VC,?,?,R1,?,?,4,Z,12,68,74,80,104,153,48,0.143,0.57,L*+H
7,18,IN,8,ADV,?,?,R1,?,?,4,Z,30,46,61,75,105,122,17,0.191,0.191,U
8,18,NNP,11,NAME,?,?,R1,?,?,4,Z,26,52,70,78,113,122,9,0.295,0.295,H*
9,18,NNP,9,PMOD,?,?,R1,?,?,4,Z,24,55,70,79,88,128,40,0.153,0.458,S
10,18,TO,8,PRP,?,?,R1,?,?,4,Z,13,61,70,75,100,107,7,0.106,0.106,U
11,18,VB,12,IM,?,?,R1,?,?,4,Z,24,55,71,79,98,121,23,0.226,0.451,L*+H
12,18,DT,15,NMOD,?,?,R1,?,?,4,Z,15,58,64,73,116,120,4,0.096,0.096,U
13,18,NN,13,OBJ,?,?,R1,?,?,4,Z,17,59,71,76,89,109,20,0.14,0.559,S
14,18,TO,13,PRP,?,?,R1,?,?,4,Z,14,55,64,70,86,98,12,0.117,0.117,U
15,18,VB,16,IM,?,?,R1,?,?,4,Z,25,51,68,76,77,92,15,0.302,0.302,S
16,18,VBG,20,NMOD,?,?,R1,?,?,4,Z,17,58,70,76,98,111,13,0.165,0.33,H*
17,18,JJ,20,NMOD,?,?,R1,?,?,4,Z,21,56,68,77,86,110,24,0.226,0.453,S
18,18,NN,17,OBJ,?,?,R1,?,?,4,Z,19,56,66,75,0,0,0,0.209,0.417,LL-
1,15,RB,5,ADV,?,?,SP1,?,?,3,A,30,54,75,84,99,134,35,0.183,0.549,H*
2,15,DT,4,NMOD,?,?,T1,?,?,3,B,15,57,64,72,102,105,4,0.124,0.124,U
3,15,NNS,5,SBJ,?,?,T1,?,?,3,B,26,53,70,79,104,136,32,0.157,0.63,H*
4,15,VBP,0,ROOT,?,?,R1,?,?,3,Z,10,67,73,76,91,106,15,0.1,0.1,U
5,15,VBG,5,VC,?,?,R1,?,?,3,Z,18,57,69,75,89,109,20,0.11,0.219,S
6,15,VBN,6,VC,?,?,R1,?,?,3,Z,32,47,68,80,101,112,12,0.272,0.272,S
7,15,IN,7,LGS,?,?,R1,?,?,3,Z,10,69,74,78,96,207,111,0.138,0.138,S
8,15,JJ,10,NMOD,?,?,R1,?,?,3,Z,21,54,70,75,106,208,102,0.138,0.277,H*
9,15,NNS,8,PMOD,?,?,R1,?,?,3,Z,25,51,68,76,92,112,20,0.186,0.372,S
10,15,IN,7,LOC,?,?,R1,?,?,3,Z,4,64,67,68,90,98,7,0.105,0.105,U
11,15,DT,14,NMOD,?,?,R1,?,?,3,Z,7,65,70,73,98,102,5,0.072,0.072,U
12,15,JJ,14,NMOD,?,?,R1,?,?,3,Z,21,56,70,76,90,100,10,0.165,0.496,S
13,15,NNS,11,PMOD,?,?,R1,?,?,3,Z,28,49,62,76,70,115,45,0.343,0.687,HL-
14,15,JJ,17,NMOD,?,?,R1,?,?,3,Z,10,63,70,73,95,115,20,0.114,0.229,H*
15,15,NNS,5,PRD,?,?,R1,?,?,3,Z,29,48,63,76,74,95,22,0.221,0.663,HL-
1,18,WP,2,SBJ,?,?,T1,?,?,2,A,18,59,71,77,111,116,5,0.112,0.112,U
2,18,VBD,0,ROOT,?,?,T1,R1,?,2,A,16,61,71,77,112,151,39,0.154,0.307,L*+H
3,18,DT,5,NMOD,?,?,T1,T1,?,2,A,2,76,77,78,121,134,13,0.061,0.061,U
4,18,JJS,5,NMOD,?,?,T1,T1,?,2,A,27,50,69,77,107,126,19,0.221,0.442,S
5,18,NN,6,SBJ,?,?,T1,T1,?,2,A,27,51,69,78,89,96,7,0.349,0.349,HL-
6,18,VBD,2,OBJ,?,?,R1,?,?,2,Z,10,63,69,72,96,100,4,0.093,0.093,U
7,18,DT,8,NMOD,?,?,R1,?,?,2,Z,5,69,73,74,99,100,1,0.061,0.061,U
8,18,NN,6,PRD,?,?,R1,?,?,2,Z,26,51,70,78,99,129,30,0.289,0.577,H*
9,18,IN,8,NMOD,?,?,R1,?,?,2,Z,9,65,69,73,95,103,8,0.105,0.21,S
10,18,DT,11,NMOD,?,?,R1,?,?,2,Z,15,55,65,71,91,98,7,0.112,0.112,U
11,18,NN,9,PMOD,?,?,R1,?,?,2,Z,17,59,71,76,111,123,13,0.203,0.405,L*+H
12,18,IN,11,NMOD,?,?,R1,?,?,2,Z,7,67,71,74,103,112,9,0.107,0.107,U
13,18,DT,18,NMOD,?,?,R1,?,?,2,Z,1,72,73,74,101,104,3,0.093,0.093,U
14,18,NNP,15,NAME,?,?,R1,?,?,2,Z,2,71,72,73,92,105,13,0.154,0.154,S
15,18,NNP,18,NMOD,?,?,R1,?,?,2,Z,12,62,71,75,86,113,27,0.223,0.447,H*
16,18,NN,17,NMOD,?,?,R1,?,?,2,Z,29,49,70,78,84,109,25,0.152,0.456,S
17,18,NN,18,NMOD,?,?,R1,?,?,2,Z,14,62,71,76,88,206,118,0.317,0.317,L*
18,18,NN,12,PMOD,?,?,R1,?,?,2,Z,27,42,61,69,40,209,169,0.24,0.479,LL-
1,11,DT,2,NMOD,?,?,T1,?,?,2,A,13,62,69,75,113,125,12,0.136,0.136,U
2,11,NN,3,SBJ,?,?,T1,?,?,2,A,29,46,67,75,125,305,181,0.221,0.442,H*
3,11,VBZ,0,ROOT,?,?,R1,?,?,2,Z,24,55,71,79,115,280,165,0.388,0.388,S
4,11,RB,3,ADV,?,?,R1,?,?,2,Z,19,56,69,75,87,281,194,0.203,0.405,HL-
5,11,DT,7,NMOD,?,?,R1,?,?,2,Z,18,55,66,73,81,102,21,0.141,0.141,U
6,11,JJ,7,NMOD,?,?,R1,?,?,2,Z,25,54,71,79,103,122,19,0.167,0.333,H*
7,11,NN,3,OBJ,?,?,R1,?,?,2,Z,20,59,74,79,98,278,180,0.399,0.399,S
8,11,IN,7,NMOD,?,?,R1,?,?,2,Z,13,59,67,72,86,91,6,0.109,0.109,U
9,11,NNP,12,NMOD,?,?,R1,?,?,2,Z,21,54,67,75,102,113,12,0.238,0.477,L*
10,11,JJ,12,NMOD,?,?,R1,?,?,2,Z,20,56,68,77,82,100,19,0.16,0.481,S
11,11,NNS,8,PMOD,?,?,R1,?,?,2,Z,20,54,62,74,33,55,22,0.322,0.644,LL-
1,16,RB,13,TMP,?,?,SP1,?,?,3,A,16,66,75,83,107,138,31,0.183,0.366,H*
2,16,IN,1,AMOD,?,?,SP1,?,?,3,A,20,56,69,76,137,161,24,0.137,0.137,U
3,16,NNP,6,NMOD,?,?,SP1,?,?,3,A,10,67,75,76,109,142,32,0.177,0.53,S
4,16,VBN,6,NMOD,?,?,SP1,?,?,3,A,19,54,68,74,96,122,26,0.161,0.322,H*
5,16,NN,2,PMOD,?,?,SP1,?,?,3,A,33,45,63,78,84,108,24,0.627,0.627,LL-
6,16,DT,10,NMOD,?,?,T1,?,?,3,B,13,60,67,73,92,132,40,0.128,0.128,U
7,16,JJS,10,NMOD,?,?,T1,?,?,3,B,14,62,72,77,113,151,38,0.141,0.282,L*+H
8,16,NN,6,APPO,?,?,T1,?,?,3,B,24,53,68,77,104,123,19,0.163,0.327,S
9,16,RB,13,TMP,?,?,R1,?,?,3,Z,16,56,65,72,88,108,20,0.185,0.185,S
10,16,RB,11,AMOD,?,?,R1,?,?,3,Z,11,65,73,77,87,103,16,0.247,0.247,LL-
11,16,VBZ,0,ROOT,?,?,R1,?,?,3,Z,26,48,64,74,97,107,9,0.194,0.194,U
12,16,VBN,13,VC,?,?,R1,?,?,3,Z,16,58,71,75,99,107,8,0.106,0.106,U
13,16,DT,18,NMOD,?,?,R1,?,?,3,Z,1,72,72,73,95,99,4,0.102,0.102,U
14,16,NNP,17,NAME,?,?,R1,?,?,3,Z,3,69,71,72,84,95,11,0.172,0.172,S
15,16,NNP,18,NMOD,?,?,R1,?,?,3,Z,13,61,70,74,83,103,20,0.172,0.344,H*
16,16,NN,14,PRD,?,?,R1,?,?,3,Z,23,53,64,76,65,67,1,0.148,0.445,LL-
1,11,NNP,2,NAME,A1,?,T1,?,?,2,A,17,58,72,75,104,117,13,0.165,0.165,S
2,11,NNP,5,NMOD,A1,?,T1,?,?,2,A,17,61,74,78,108,146,37,0.216,0.432,L*+H
3,11,NN,5,NMOD,A1,?,T1,?,?,2,A,24,56,72,80,92,119,26,0.231,0.463,S
4,11,NN,10,SBJ,A1,?,T1,?,?,2,A,23,49,65,72,73,129,56,0.217,0.65,HL-
5,11,NNP,8,NAME,A2,?,T1,?,?,2,A,19,58,71,77,117,291,174,0.155,0.309,H*
6,11,NNP,5,APPO,A2,?,T1,?,?,2,A,31,44,63,76,36,294,258,0.375,0.75,HL-
7,11,VBD,0,ROOT,?,?,R1,?,?,2,Z,29,51,69,79,108,115,8,0.338,0.338,H*
8,11,RP,10,PRT,?,?,R1,?,?,2,Z,9,69,76,78,102,118,15,0.16,0.16,S
9,11,IN,10,LOC,?,?,R1,?,?,2,Z,18,57,68,75,94,102,9,0.138,0.138,S
10,11,JJ,14,NMOD,?,?,R1,?,?,2,Z,15,61,70,76,0,0,0,0.329,0.329,S
11,11,NNS,12,PMOD,?,?,R1,?,?,2,Z,31,42,63,73,82,94,11,0.276,0.827,LL-
1,15,PRP,3,SBJ,?,?,T1,?,?,18,A,20,56,71,76,112,120,9,0.151,0.151,U
2,15,MD,15,OBJ,?,?,R1,?,?,18,B,12,67,75,79,113,147,34,0.318,0.318,L*+H
3,15,RB,3,ADV,?,?,R1,?,?,18,B,21,61,76,82,102,137,35,0.152,0.305,S
4,15,RB,4,AMOD,?,?,R1,?,?,18,B,21,60,75,81,90,133,43,0.264,0.264,S
5,15,VB,3,VC,?,?,R1,?,?,18,B,9,66,73,75,89,129,41,0.247,0.247,H*
6,15,WP,11,OBJ,P2,yes,R1-1,?,?,18,C,23,56,70,79,87,115,27,0.214,0.214,U
7,15,DT,10,NMOD,P2,yes,T1,?,?,18,D,5,64,67,69,90,98,8,0.096,0.096,U
8,15,JJ,10,NMOD,P2,yes,T1,?,?,18,D,29,49,69,79,90,119,29,0.183,0.548,H*
9,15,NNS,11,SBJ,P2,yes,T1,?,?,18,D,24,52,67,76,82,96,13,0.293,0.293,S
10,15,VBP,6,OBJ,P2,yes,R1-2,?,?,18,E,18,55,65,73,83,92,9,0.36,0.36,HL-
11,15,PRP,15,SBJ,?,?,SP1,?,?,18,Z,19,48,58,68,88,96,7,0.18,0.18,U
12,15,VBD,0,ROOT,?,?,SP1,?,?,18,Z,16,56,66,72,78,95,17,0.301,0.301,S
